Alejandro;69;Boca;Casado;Terciario
Fernando;26;Independiente;Soltero;Universitario
Mat�as;56;River;Casado;Universitario
Mauro;56;Boca;Soltero;Universitario
Mat�as;54;San Lorenzo;Casado;Universitario
Marcelo;51;Racing;Soltero;Terciario
Federico;36;River;Casado;Universitario
Federico;51;Rosario Central;Casado;Secundario
Mariano;70;Estudiantes;Soltero;Universitario
Adri�n;50;Velez;Casado;Universitario
Santiago;44;River;Soltero;Terciario
Luis;53;Newells;Soltero;Secundario
Alejo;41;Velez;Soltero;Secundario
Alejandro;68;San Lorenzo;Soltero;Universitario
Luis;55;Independiente;Soltero;Secundario
Marcelo;55;Boca;Casado;Universitario
Marcelo;50;Boca;Casado;Universitario
Juan;31;Estudiantes;Casado;Universitario
Mariano;55;San Lorenzo;Casado;Secundario
Agust�n;53;Independiente;Soltero;Universitario
Daniel;18;Newells;Casado;Universitario
Fernando;43;Independiente;Soltero;Universitario
Agust�n;70;Velez;Soltero;Universitario
Fernando;28;San Lorenzo;Casado;Secundario
Yago;20;Independiente;Casado;Universitario
Yago;18;River;Casado;Secundario
Santiago;45;Racing;Soltero;Secundario
Enrique;43;San Lorenzo;Casado;Terciario
Daniel;65;River;Soltero;Terciario
Mauro;62;San Lorenzo;Soltero;Terciario
Javier;61;Racing;Casado;Secundario
Marcelo;62;Velez;Casado;Universitario
Marcelo;67;Boca;Casado;Terciario
Juan;67;Hurac�n;Soltero;Universitario
Adri�n;67;Estudiantes;Soltero;Terciario
Alejo;56;Estudiantes;Casado;Universitario
Mart�n;34;River;Soltero;Terciario
Fernando;22;Boca;Casado;Universitario
Yago;51;San Lorenzo;Casado;Terciario
Marcelo;34;Newells;Casado;Terciario
Javier;33;River;Casado;Terciario
Mart�n;32;Independiente;Soltero;Terciario
Luis;44;Boca;Soltero;Secundario
Nicol�s;49;Estudiantes;Soltero;Universitario
Javier;63;Gimnasia LP;Casado;Universitario
Santiago;43;Rosario Central;Soltero;Secundario
Daniel;53;Estudiantes;Soltero;Secundario
Yago;55;Newells;Soltero;Terciario
Juan;48;Independiente;Casado;Universitario
Javier;67;Velez;Soltero;Universitario
Marcelo;43;Velez;Casado;Secundario
Daniel;36;Gimnasia LP;Soltero;Universitario
Mariano;53;Gimnasia LP;Soltero;Terciario
Marcelo;51;San Lorenzo;Soltero;Universitario
Luis;38;San Lorenzo;Soltero;Terciario
Fernando;52;Gimnasia LP;Soltero;Terciario
Daniel;32;Rosario Central;Soltero;Secundario
Yago;59;Hurac�n;Casado;Secundario
Agust�n;61;Rosario Central;Soltero;Universitario
Nicol�s;58;Estudiantes;Casado;Secundario
Javier;66;Boca;Soltero;Terciario
Javier;68;Rosario Central;Casado;Secundario
Anibal;67;Rosario Central;Casado;Secundario
Alejandro;24;Newells;Soltero;Secundario
Alejo;21;Gimnasia LP;Soltero;Secundario
Juan;59;Rosario Central;Soltero;Terciario
Mart�n;32;Gimnasia LP;Soltero;Secundario
Nicol�s;32;Newells;Soltero;Terciario
Yago;36;River;Casado;Terciario
Agust�n;18;Newells;Casado;Secundario
Anibal;48;River;Casado;Terciario
Alejo;69;Estudiantes;Soltero;Universitario
Mat�as;24;River;Casado;Terciario
Marcelo;51;Velez;Soltero;Universitario
Enrique;65;Independiente;Casado;Secundario
Alejandro;67;Rosario Central;Soltero;Secundario
Adri�n;19;Velez;Soltero;Universitario
Santiago;34;Estudiantes;Casado;Secundario
Juan;62;San Lorenzo;Soltero;Terciario
Mauro;32;Rosario Central;Soltero;Universitario
Agust�n;59;Newells;Soltero;Terciario
Daniel;18;Hurac�n;Casado;Secundario
Mart�n;35;River;Soltero;Universitario
Mart�n;69;Estudiantes;Casado;Secundario
Yago;46;Estudiantes;Casado;Secundario
Luis;65;San Lorenzo;Soltero;Secundario
Alejo;20;Racing;Soltero;Universitario
Santiago;19;River;Soltero;Terciario
Yago;44;Gimnasia LP;Casado;Universitario
Fernando;70;Estudiantes;Soltero;Universitario
Federico;57;Gimnasia LP;Casado;Secundario
Nicol�s;41;Gimnasia LP;Soltero;Terciario
Federico;27;Independiente;Casado;Universitario
Yago;41;Gimnasia LP;Casado;Universitario
Anibal;45;Independiente;Casado;Universitario
Federico;27;Velez;Casado;Universitario
Juan;40;Hurac�n;Soltero;Terciario
Javier;19;Velez;Soltero;Universitario
Javier;60;Hurac�n;Casado;Universitario
Luis;67;Independiente;Soltero;Universitario
Yago;43;San Lorenzo;Casado;Terciario
Daniel;38;Newells;Casado;Secundario
Mat�as;34;Estudiantes;Casado;Universitario
Nicol�s;25;Racing;Casado;Secundario
Anibal;31;Rosario Central;Casado;Secundario
Mart�n;51;Newells;Casado;Secundario
Federico;24;Gimnasia LP;Casado;Secundario
Santiago;58;San Lorenzo;Casado;Universitario
Luis;48;Rosario Central;Soltero;Universitario
Alejo;39;Gimnasia LP;Casado;Universitario
Yago;20;Velez;Casado;Secundario
Enrique;25;San Lorenzo;Soltero;Terciario
Daniel;64;Newells;Casado;Terciario
Anibal;63;Estudiantes;Soltero;Universitario
Mauro;54;Rosario Central;Casado;Secundario
Adri�n;27;Newells;Casado;Terciario
Daniel;31;Hurac�n;Casado;Secundario
Mart�n;55;Racing;Casado;Universitario
Daniel;26;Velez;Casado;Universitario
Javier;22;San Lorenzo;Soltero;Terciario
Santiago;41;San Lorenzo;Casado;Terciario
Agust�n;40;Rosario Central;Casado;Universitario
Juan;58;Boca;Casado;Secundario
Enrique;30;Velez;Soltero;Secundario
Alejo;67;River;Casado;Terciario
Mauro;55;Independiente;Casado;Secundario
Daniel;23;Newells;Casado;Secundario
Fernando;23;Racing;Soltero;Universitario
Agust�n;30;Velez;Casado;Secundario
Mart�n;51;Hurac�n;Soltero;Secundario
Alejandro;36;Newells;Soltero;Terciario
Nicol�s;29;River;Casado;Terciario
Luis;65;San Lorenzo;Soltero;Terciario
Mauro;44;Estudiantes;Casado;Universitario
Adri�n;26;Boca;Casado;Terciario
Alejo;61;River;Soltero;Terciario
Alejandro;43;Independiente;Soltero;Universitario
Juan;63;Boca;Casado;Secundario
Daniel;47;Boca;Casado;Universitario
Nicol�s;22;San Lorenzo;Casado;Universitario
Federico;23;Gimnasia LP;Casado;Secundario
Mart�n;20;Newells;Casado;Terciario
Mauro;54;Rosario Central;Casado;Secundario
Adri�n;51;Newells;Casado;Universitario
Adri�n;61;Newells;Casado;Secundario
Alejandro;27;Boca;Casado;Terciario
Daniel;26;Estudiantes;Casado;Secundario
Javier;56;Hurac�n;Casado;Secundario
Yago;68;Newells;Casado;Universitario
Juan;23;Velez;Soltero;Universitario
Marcelo;50;Rosario Central;Soltero;Universitario
Enrique;23;River;Soltero;Terciario
Daniel;65;Hurac�n;Casado;Terciario
Yago;55;Hurac�n;Casado;Terciario
Mat�as;21;Gimnasia LP;Casado;Terciario
Yago;37;Independiente;Soltero;Terciario
Anibal;24;Racing;Soltero;Universitario
Marcelo;69;Independiente;Casado;Universitario
Luis;22;Independiente;Soltero;Secundario
Alejandro;21;San Lorenzo;Casado;Secundario
Agust�n;36;Estudiantes;Casado;Terciario
Marcelo;26;Independiente;Casado;Terciario
Yago;69;Independiente;Soltero;Terciario
Anibal;29;Racing;Casado;Terciario
Agust�n;43;Gimnasia LP;Casado;Terciario
Alejo;60;Racing;Soltero;Secundario
Luis;62;Rosario Central;Casado;Terciario
Agust�n;67;Rosario Central;Casado;Secundario
Fernando;56;Boca;Casado;Secundario
Santiago;60;Boca;Soltero;Terciario
Santiago;27;Estudiantes;Soltero;Terciario
Fernando;46;Independiente;Soltero;Secundario
Adri�n;37;River;Casado;Universitario
Mart�n;33;Independiente;Soltero;Secundario
Mauro;45;Newells;Soltero;Secundario
Mat�as;52;Estudiantes;Soltero;Secundario
Adri�n;69;Independiente;Casado;Universitario
Agust�n;35;San Lorenzo;Casado;Terciario
Adri�n;51;Velez;Casado;Universitario
Daniel;23;River;Soltero;Secundario
Marcelo;68;San Lorenzo;Casado;Terciario
Yago;66;Newells;Soltero;Secundario
Federico;61;Newells;Soltero;Universitario
Federico;20;Newells;Soltero;Universitario
Alejandro;22;River;Soltero;Universitario
Adri�n;41;Estudiantes;Soltero;Secundario
Alejandro;31;Rosario Central;Soltero;Universitario
Federico;52;Hurac�n;Soltero;Secundario
Yago;31;San Lorenzo;Casado;Universitario
Juan;21;Racing;Soltero;Secundario
Yago;24;Gimnasia LP;Casado;Terciario
Mariano;18;Boca;Soltero;Universitario
Mart�n;29;San Lorenzo;Casado;Terciario
Anibal;28;River;Soltero;Terciario
Daniel;24;San Lorenzo;Casado;Terciario
Mariano;19;River;Soltero;Secundario
Enrique;44;Rosario Central;Soltero;Terciario
Enrique;38;Boca;Casado;Terciario
Daniel;55;Hurac�n;Casado;Secundario
Yago;25;Rosario Central;Casado;Secundario
Agust�n;53;Gimnasia LP;Casado;Secundario
Mariano;57;Velez;Soltero;Universitario
Federico;52;Velez;Soltero;Universitario
Alejo;26;Rosario Central;Soltero;Universitario
Alejandro;58;Independiente;Soltero;Universitario
Agust�n;54;Newells;Casado;Terciario
Fernando;41;Gimnasia LP;Soltero;Secundario
Mariano;27;Newells;Soltero;Terciario
Adri�n;25;Estudiantes;Casado;Secundario
Mauro;48;Racing;Soltero;Terciario
Javier;60;San Lorenzo;Soltero;Universitario
Santiago;36;Newells;Soltero;Terciario
Agust�n;39;San Lorenzo;Soltero;Universitario
Agust�n;27;Estudiantes;Soltero;Secundario
Yago;53;Velez;Soltero;Universitario
Javier;70;San Lorenzo;Soltero;Universitario
Federico;39;Gimnasia LP;Soltero;Secundario
Agust�n;69;Racing;Casado;Secundario
Yago;30;Hurac�n;Casado;Terciario
Luis;41;Racing;Casado;Secundario
Juan;51;Independiente;Soltero;Terciario
Federico;27;Velez;Casado;Terciario
Fernando;64;Estudiantes;Soltero;Universitario
Santiago;27;Racing;Casado;Secundario
Mariano;22;San Lorenzo;Soltero;Terciario
Anibal;47;San Lorenzo;Soltero;Terciario
Mariano;35;Velez;Casado;Secundario
Agust�n;65;Velez;Casado;Universitario
Santiago;35;Racing;Soltero;Universitario
Santiago;38;River;Casado;Universitario
Nicol�s;37;Hurac�n;Casado;Secundario
Daniel;45;Rosario Central;Casado;Secundario
Fernando;28;Rosario Central;Soltero;Universitario
Agust�n;43;Independiente;Soltero;Terciario
Javier;56;Rosario Central;Soltero;Secundario
Mat�as;53;Estudiantes;Casado;Secundario
Alejo;24;Newells;Casado;Terciario
Santiago;35;Independiente;Casado;Secundario
Fernando;53;Estudiantes;Casado;Universitario
Mariano;18;Hurac�n;Soltero;Universitario
Mart�n;41;San Lorenzo;Soltero;Terciario
Juan;37;San Lorenzo;Casado;Universitario
Fernando;61;San Lorenzo;Casado;Terciario
Marcelo;24;Estudiantes;Casado;Terciario
Enrique;34;Estudiantes;Soltero;Terciario
Fernando;65;Gimnasia LP;Casado;Universitario
Mat�as;27;Independiente;Casado;Universitario
Agust�n;66;San Lorenzo;Casado;Secundario
Mat�as;69;Gimnasia LP;Soltero;Universitario
Enrique;29;Racing;Casado;Universitario
Mariano;54;Gimnasia LP;Soltero;Universitario
Enrique;48;Gimnasia LP;Casado;Universitario
Mauro;39;Estudiantes;Soltero;Universitario
Marcelo;23;Independiente;Casado;Universitario
Anibal;65;Racing;Soltero;Secundario
Mariano;45;Independiente;Soltero;Secundario
Javier;34;Hurac�n;Soltero;Universitario
Nicol�s;54;Newells;Soltero;Universitario
Alejo;68;River;Casado;Terciario
Mart�n;23;Rosario Central;Casado;Secundario
Javier;19;Velez;Soltero;Universitario
Alejo;40;Newells;Casado;Terciario
Javier;56;San Lorenzo;Soltero;Secundario
Santiago;51;Racing;Casado;Terciario
Juan;22;Independiente;Soltero;Secundario
Anibal;54;Hurac�n;Soltero;Universitario
Mart�n;33;Gimnasia LP;Casado;Universitario
Federico;18;Gimnasia LP;Soltero;Terciario
Juan;45;San Lorenzo;Soltero;Terciario
Enrique;43;River;Casado;Universitario
Juan;25;River;Soltero;Secundario
Mart�n;25;Newells;Casado;Terciario
Nicol�s;57;Independiente;Casado;Terciario
Nicol�s;65;Velez;Soltero;Secundario
Mariano;19;San Lorenzo;Casado;Terciario
Alejo;47;Racing;Soltero;Secundario
Juan;65;San Lorenzo;Casado;Secundario
Anibal;32;Independiente;Soltero;Universitario
Alejo;59;Boca;Casado;Terciario
Mart�n;48;Gimnasia LP;Soltero;Universitario
Nicol�s;26;Gimnasia LP;Soltero;Terciario
Daniel;29;Hurac�n;Casado;Universitario
Anibal;53;Racing;Soltero;Universitario
Alejandro;63;San Lorenzo;Soltero;Terciario
Enrique;27;San Lorenzo;Soltero;Secundario
Juan;49;Boca;Soltero;Secundario
Enrique;32;Gimnasia LP;Soltero;Terciario
Daniel;23;River;Soltero;Terciario
Marcelo;66;San Lorenzo;Soltero;Secundario
Javier;33;River;Casado;Terciario
Luis;42;Rosario Central;Casado;Secundario
Agust�n;37;River;Casado;Universitario
Agust�n;26;Racing;Casado;Secundario
Nicol�s;21;Velez;Soltero;Universitario
Enrique;64;Racing;Casado;Terciario
Anibal;24;San Lorenzo;Soltero;Secundario
Daniel;68;San Lorenzo;Casado;Terciario
Daniel;29;Racing;Casado;Terciario
Santiago;23;Gimnasia LP;Casado;Secundario
Mariano;46;Estudiantes;Casado;Secundario
Yago;59;Independiente;Soltero;Universitario
Mat�as;27;Independiente;Casado;Universitario
Daniel;67;Independiente;Casado;Secundario
Federico;41;Rosario Central;Casado;Secundario
Alejo;23;Gimnasia LP;Soltero;Terciario
Yago;38;Gimnasia LP;Casado;Universitario
Marcelo;61;Gimnasia LP;Casado;Universitario
Alejandro;68;Gimnasia LP;Soltero;Terciario
Enrique;58;Gimnasia LP;Soltero;Universitario
Anibal;68;Newells;Casado;Terciario
Federico;48;Boca;Casado;Universitario
Federico;31;Gimnasia LP;Casado;Terciario
Daniel;22;Racing;Soltero;Universitario
Federico;20;Boca;Soltero;Terciario
Santiago;59;Independiente;Casado;Secundario
Nicol�s;45;Newells;Casado;Secundario
Enrique;36;Racing;Casado;Terciario
Alejandro;50;Gimnasia LP;Soltero;Terciario
Anibal;58;Gimnasia LP;Casado;Secundario
Anibal;67;Rosario Central;Casado;Secundario
Alejo;57;Boca;Soltero;Universitario
Mauro;58;Estudiantes;Casado;Universitario
Mart�n;52;San Lorenzo;Soltero;Terciario
Enrique;67;Racing;Casado;Universitario
Enrique;35;Gimnasia LP;Casado;Terciario
Alejandro;45;Rosario Central;Soltero;Secundario
Javier;21;Boca;Soltero;Secundario
Daniel;25;Independiente;Casado;Terciario
Enrique;51;Velez;Soltero;Terciario
Javier;64;Hurac�n;Casado;Universitario
Juan;30;Rosario Central;Casado;Secundario
Yago;18;Newells;Casado;Secundario
Nicol�s;61;River;Casado;Universitario
Alejo;67;Racing;Casado;Terciario
Juan;36;Newells;Soltero;Secundario
Juan;70;Newells;Soltero;Terciario
Fernando;50;River;Soltero;Secundario
Nicol�s;38;Velez;Soltero;Universitario
Juan;36;Independiente;Casado;Terciario
Alejandro;46;Hurac�n;Soltero;Universitario
Mariano;38;San Lorenzo;Casado;Universitario
Mauro;46;Estudiantes;Casado;Secundario
Fernando;56;River;Soltero;Secundario
Mart�n;50;River;Soltero;Universitario
Fernando;50;Newells;Casado;Terciario
Anibal;63;Velez;Casado;Universitario
Marcelo;39;Racing;Soltero;Secundario
Mariano;30;Hurac�n;Soltero;Terciario
Mauro;62;San Lorenzo;Casado;Secundario
Enrique;33;Racing;Casado;Terciario
Mauro;35;Gimnasia LP;Soltero;Universitario
Alejandro;35;Hurac�n;Soltero;Secundario
Mariano;41;Newells;Casado;Terciario
Agust�n;60;Newells;Soltero;Universitario
Juan;40;Velez;Soltero;Secundario
Agust�n;34;Racing;Casado;Universitario
Yago;54;Newells;Casado;Universitario
Juan;64;Gimnasia LP;Casado;Universitario
Yago;55;Newells;Casado;Secundario
Luis;48;Rosario Central;Soltero;Secundario
Santiago;30;Hurac�n;Soltero;Universitario
Javier;59;Gimnasia LP;Soltero;Universitario
Daniel;23;Independiente;Casado;Secundario
Fernando;30;Rosario Central;Soltero;Terciario
Adri�n;50;Estudiantes;Soltero;Secundario
Mat�as;62;River;Casado;Universitario
Alejo;53;Hurac�n;Soltero;Secundario
Mart�n;29;Velez;Casado;Secundario
Mauro;50;Rosario Central;Soltero;Secundario
Juan;68;Hurac�n;Casado;Secundario
Mat�as;26;Newells;Casado;Universitario
Adri�n;57;Independiente;Casado;Universitario
Mauro;50;Newells;Casado;Secundario
Santiago;22;Independiente;Casado;Secundario
Agust�n;19;Estudiantes;Casado;Universitario
Luis;52;Newells;Soltero;Universitario
Federico;26;San Lorenzo;Soltero;Universitario
Mart�n;20;Racing;Casado;Universitario
Alejo;34;River;Casado;Terciario
Nicol�s;46;Rosario Central;Casado;Universitario
Alejo;21;Velez;Casado;Terciario
Mart�n;52;Rosario Central;Soltero;Universitario
Mart�n;39;San Lorenzo;Soltero;Terciario
Fernando;43;Racing;Casado;Terciario
Marcelo;34;Hurac�n;Casado;Secundario
Mat�as;49;Estudiantes;Soltero;Universitario
Mariano;69;Velez;Soltero;Terciario
Marcelo;56;Velez;Soltero;Secundario
Fernando;23;Newells;Casado;Universitario
Enrique;51;River;Soltero;Secundario
Daniel;59;River;Casado;Terciario
Daniel;36;San Lorenzo;Soltero;Universitario
Mauro;38;Newells;Soltero;Terciario
Enrique;48;Rosario Central;Soltero;Terciario
Santiago;36;Rosario Central;Casado;Secundario
Enrique;27;Rosario Central;Casado;Universitario
Alejo;46;Estudiantes;Soltero;Terciario
Enrique;37;Velez;Casado;Secundario
Agust�n;55;Newells;Casado;Secundario
Daniel;35;Gimnasia LP;Casado;Secundario
Agust�n;40;Rosario Central;Soltero;Terciario
Marcelo;34;River;Soltero;Terciario
Mariano;38;Rosario Central;Casado;Universitario
Agust�n;39;Rosario Central;Soltero;Terciario
Yago;29;Hurac�n;Soltero;Universitario
Agust�n;48;Rosario Central;Casado;Terciario
Santiago;53;Boca;Soltero;Universitario
Agust�n;26;Newells;Soltero;Secundario
Mariano;63;Racing;Soltero;Universitario
Federico;26;San Lorenzo;Soltero;Universitario
Alejandro;23;Boca;Casado;Secundario
Agust�n;51;Velez;Soltero;Secundario
Mariano;23;Racing;Soltero;Universitario
Daniel;57;Gimnasia LP;Casado;Terciario
Alejo;40;Hurac�n;Soltero;Universitario
Santiago;61;San Lorenzo;Soltero;Universitario
Nicol�s;28;Independiente;Casado;Universitario
Mauro;31;River;Casado;Secundario
Santiago;58;Newells;Casado;Secundario
Federico;63;Racing;Soltero;Secundario
Juan;52;Velez;Soltero;Secundario
Mauro;62;Velez;Soltero;Universitario
Mat�as;36;Boca;Soltero;Secundario
Luis;30;Boca;Casado;Universitario
Agust�n;32;Boca;Casado;Universitario
Mauro;70;San Lorenzo;Soltero;Terciario
Mariano;41;Gimnasia LP;Casado;Terciario
Anibal;49;Rosario Central;Casado;Terciario
Alejo;61;Velez;Soltero;Terciario
Marcelo;65;Gimnasia LP;Casado;Universitario
Marcelo;44;Independiente;Casado;Secundario
Marcelo;49;Gimnasia LP;Casado;Secundario
Agust�n;69;Estudiantes;Casado;Terciario
Anibal;30;Gimnasia LP;Soltero;Terciario
Luis;41;River;Casado;Terciario
Fernando;63;Gimnasia LP;Casado;Universitario
Nicol�s;30;Boca;Casado;Terciario
Santiago;51;Racing;Casado;Terciario
Nicol�s;63;Velez;Casado;Terciario
Mariano;53;San Lorenzo;Soltero;Terciario
Javier;40;Newells;Casado;Universitario
Enrique;20;Velez;Casado;Terciario
Fernando;28;River;Casado;Universitario
Alejandro;52;River;Soltero;Terciario
Javier;39;Gimnasia LP;Soltero;Universitario
Yago;63;Newells;Casado;Terciario
Adri�n;68;Newells;Casado;Terciario
Anibal;32;Newells;Casado;Secundario
Adri�n;30;Boca;Soltero;Secundario
Juan;69;Independiente;Casado;Secundario
Anibal;52;Hurac�n;Soltero;Terciario
Mat�as;28;Gimnasia LP;Casado;Universitario
Nicol�s;21;Independiente;Soltero;Secundario
Agust�n;36;San Lorenzo;Soltero;Universitario
Daniel;41;Hurac�n;Soltero;Universitario
Luis;60;Rosario Central;Soltero;Universitario
Fernando;38;Rosario Central;Casado;Universitario
Alejo;63;Velez;Casado;Terciario
Mat�as;39;Hurac�n;Casado;Secundario
Federico;24;Rosario Central;Casado;Terciario
Javier;27;Independiente;Casado;Terciario
Daniel;55;San Lorenzo;Casado;Universitario
Agust�n;27;Hurac�n;Soltero;Secundario
Alejandro;20;Newells;Casado;Terciario
Yago;56;Estudiantes;Casado;Terciario
Marcelo;67;Gimnasia LP;Soltero;Terciario
Santiago;61;Estudiantes;Casado;Universitario
Mart�n;57;River;Casado;Secundario
Javier;23;River;Casado;Universitario
Yago;39;River;Soltero;Secundario
Adri�n;48;Estudiantes;Casado;Terciario
Santiago;36;San Lorenzo;Casado;Universitario
Nicol�s;48;River;Soltero;Secundario
Fernando;56;Independiente;Casado;Secundario
Santiago;41;Racing;Soltero;Secundario
Alejo;44;Velez;Casado;Terciario
Mat�as;66;River;Casado;Terciario
Luis;20;Velez;Soltero;Terciario
Alejo;30;Independiente;Soltero;Secundario
Adri�n;51;Independiente;Casado;Secundario
Mat�as;33;Newells;Casado;Terciario
Adri�n;54;Newells;Casado;Terciario
Daniel;54;Velez;Soltero;Secundario
Anibal;65;Estudiantes;Casado;Secundario
Luis;23;Independiente;Soltero;Universitario
Yago;70;Hurac�n;Casado;Universitario
Nicol�s;61;Rosario Central;Casado;Secundario
Daniel;39;Estudiantes;Casado;Secundario
Anibal;27;Gimnasia LP;Soltero;Secundario
Alejo;30;Racing;Soltero;Secundario
Nicol�s;47;Boca;Casado;Universitario
Mauro;61;Boca;Casado;Universitario
Agust�n;36;Boca;Soltero;Terciario
Fernando;60;Velez;Soltero;Terciario
Alejandro;42;Newells;Soltero;Terciario
Adri�n;35;Independiente;Soltero;Secundario
Luis;43;Racing;Casado;Terciario
Enrique;64;Estudiantes;Soltero;Terciario
Santiago;25;Rosario Central;Soltero;Terciario
Mart�n;63;Independiente;Casado;Secundario
Marcelo;60;Newells;Soltero;Terciario
Yago;57;San Lorenzo;Soltero;Universitario
Alejandro;53;Independiente;Casado;Secundario
Yago;34;Boca;Soltero;Terciario
Adri�n;37;Hurac�n;Soltero;Secundario
Mat�as;64;Estudiantes;Casado;Terciario
Alejo;22;Boca;Casado;Terciario
Mauro;62;San Lorenzo;Casado;Secundario
Anibal;32;Gimnasia LP;Casado;Universitario
Marcelo;50;Estudiantes;Soltero;Secundario
Marcelo;50;River;Casado;Universitario
Agust�n;27;Gimnasia LP;Soltero;Universitario
Anibal;46;Hurac�n;Soltero;Universitario
Anibal;70;Independiente;Soltero;Terciario
Javier;62;Velez;Soltero;Universitario
Mart�n;58;River;Soltero;Secundario
Luis;54;Hurac�n;Soltero;Terciario
Luis;33;San Lorenzo;Casado;Universitario
Federico;24;Boca;Casado;Secundario
Agust�n;59;Hurac�n;Casado;Terciario
Adri�n;66;San Lorenzo;Casado;Universitario
Federico;36;San Lorenzo;Soltero;Terciario
Alejandro;32;River;Soltero;Terciario
Enrique;34;River;Casado;Universitario
Federico;18;Estudiantes;Casado;Universitario
Mauro;57;Boca;Soltero;Universitario
Daniel;52;River;Soltero;Terciario
Yago;53;Hurac�n;Soltero;Secundario
Fernando;34;River;Soltero;Terciario
Mat�as;54;Estudiantes;Casado;Terciario
Nicol�s;18;Independiente;Casado;Terciario
Mauro;33;Gimnasia LP;Casado;Secundario
Juan;32;River;Casado;Secundario
Marcelo;38;Boca;Casado;Terciario
Mart�n;55;Rosario Central;Casado;Universitario
Daniel;51;San Lorenzo;Soltero;Universitario
Marcelo;44;River;Casado;Secundario
Mauro;38;Racing;Casado;Terciario
Juan;40;Velez;Soltero;Universitario
Mariano;50;Velez;Soltero;Universitario
Javier;67;Velez;Soltero;Secundario
Alejandro;59;Newells;Soltero;Secundario
Mariano;55;River;Soltero;Terciario
Santiago;42;Newells;Casado;Terciario
Mat�as;39;Gimnasia LP;Casado;Universitario
Alejandro;54;Independiente;Soltero;Universitario
Adri�n;51;River;Soltero;Terciario
Anibal;68;San Lorenzo;Casado;Secundario
Mat�as;31;River;Casado;Terciario
Enrique;34;San Lorenzo;Casado;Universitario
Luis;43;Rosario Central;Soltero;Universitario
Santiago;62;Newells;Soltero;Secundario
Mariano;28;Velez;Casado;Terciario
Santiago;22;Newells;Soltero;Secundario
Federico;37;Newells;Soltero;Terciario
Javier;63;Rosario Central;Casado;Terciario
Federico;42;Velez;Soltero;Secundario
Mauro;45;Estudiantes;Casado;Secundario
Alejo;50;Independiente;Soltero;Terciario
Nicol�s;50;Velez;Casado;Universitario
Luis;26;Gimnasia LP;Casado;Universitario
Marcelo;29;Gimnasia LP;Soltero;Universitario
Daniel;43;Independiente;Casado;Terciario
Javier;63;River;Soltero;Universitario
Fernando;26;Rosario Central;Soltero;Terciario
Enrique;61;Hurac�n;Soltero;Terciario
Mauro;45;Newells;Soltero;Universitario
Santiago;25;Rosario Central;Soltero;Terciario
Luis;20;Hurac�n;Soltero;Universitario
Adri�n;48;Independiente;Casado;Terciario
Fernando;30;Rosario Central;Soltero;Secundario
Daniel;60;Hurac�n;Soltero;Secundario
Yago;50;Hurac�n;Casado;Universitario
Nicol�s;22;River;Soltero;Terciario
Marcelo;32;San Lorenzo;Soltero;Terciario
Yago;51;Rosario Central;Soltero;Terciario
Daniel;29;Estudiantes;Casado;Terciario
Nicol�s;49;San Lorenzo;Soltero;Secundario
Mat�as;63;Racing;Soltero;Terciario
Nicol�s;53;Estudiantes;Casado;Secundario
Mauro;19;Independiente;Casado;Universitario
Alejo;60;Racing;Casado;Universitario
Agust�n;65;Boca;Soltero;Terciario
Santiago;24;San Lorenzo;Soltero;Secundario
Luis;29;San Lorenzo;Soltero;Secundario
Mat�as;28;Estudiantes;Casado;Secundario
Mat�as;60;Newells;Casado;Terciario
Javier;38;Racing;Casado;Universitario
Agust�n;63;San Lorenzo;Soltero;Terciario
Alejandro;18;Racing;Casado;Secundario
Mart�n;40;Velez;Casado;Secundario
Alejandro;45;Boca;Soltero;Terciario
Agust�n;38;Racing;Soltero;Secundario
Enrique;23;Newells;Casado;Terciario
Adri�n;29;Hurac�n;Casado;Secundario
Juan;53;River;Casado;Universitario
Santiago;44;Boca;Soltero;Universitario
Nicol�s;34;Boca;Soltero;Secundario
Marcelo;31;Independiente;Soltero;Terciario
Javier;35;Gimnasia LP;Soltero;Terciario
Mauro;35;Rosario Central;Casado;Universitario
Luis;34;River;Soltero;Secundario
Mart�n;32;Rosario Central;Casado;Universitario
Luis;41;Racing;Soltero;Terciario
Nicol�s;40;San Lorenzo;Soltero;Terciario
Adri�n;64;Gimnasia LP;Soltero;Universitario
Nicol�s;37;San Lorenzo;Casado;Terciario
Mart�n;41;Rosario Central;Soltero;Terciario
Alejo;33;River;Casado;Terciario
Federico;51;Estudiantes;Casado;Secundario
Santiago;52;River;Casado;Terciario
Marcelo;56;Rosario Central;Soltero;Secundario
Javier;61;Estudiantes;Soltero;Universitario
Anibal;47;Gimnasia LP;Soltero;Universitario
Marcelo;24;Independiente;Soltero;Universitario
Enrique;50;Gimnasia LP;Casado;Secundario
Santiago;27;Independiente;Casado;Terciario
Agust�n;33;Boca;Soltero;Terciario
Mariano;69;Hurac�n;Soltero;Terciario
Marcelo;31;Independiente;Casado;Terciario
Adri�n;66;River;Soltero;Universitario
Mauro;23;Rosario Central;Casado;Secundario
Adri�n;46;Boca;Casado;Universitario
Mariano;66;Gimnasia LP;Soltero;Terciario
Mariano;26;Boca;Casado;Universitario
Fernando;54;San Lorenzo;Soltero;Secundario
Alejandro;44;Gimnasia LP;Casado;Terciario
Yago;50;River;Soltero;Secundario
Mariano;37;Independiente;Casado;Secundario
